ts,job_id,state,duration_ms,running_count,cp_completed,cp_failed,cp_inprogress,cp_last_dur_ms,cp_last_size,cp_total_count,num_cp_history
1777359768.0869775,0574ab7f6c0738143ee370585dfa0247,RUNNING,933521,1,26,4,1,53609,0,31,10
1777359770.091454,0574ab7f6c0738143ee370585dfa0247,RUNNING,935525,1,26,4,1,53609,0,31,10
1777359772.0949802,0574ab7f6c0738143ee370585dfa0247,RUNNING,937529,1,26,4,1,53609,0,31,10
1777359774.1009572,0574ab7f6c0738143ee370585dfa0247,RUNNING,939535,1,26,4,1,53609,0,31,10
1777359776.1066236,0574ab7f6c0738143ee370585dfa0247,RUNNING,941541,1,26,4,1,53609,0,31,10
1777359778.1124468,0574ab7f6c0738143ee370585dfa0247,RUNNING,943546,1,26,4,1,53609,0,31,10
1777359780.1178322,0574ab7f6c0738143ee370585dfa0247,RUNNING,945552,1,26,4,1,53609,0,31,10
1777359782.1236894,0574ab7f6c0738143ee370585dfa0247,RUNNING,947558,1,26,4,1,53609,0,31,10
1777359784.1280653,0574ab7f6c0738143ee370585dfa0247,RUNNING,949563,1,27,4,1,31390,0,32,10
1777359786.1344512,0574ab7f6c0738143ee370585dfa0247,RUNNING,951568,1,27,4,1,31390,0,32,10
1777359788.1400478,0574ab7f6c0738143ee370585dfa0247,RUNNING,953574,1,27,4,1,31390,0,32,10
1777359790.144741,0574ab7f6c0738143ee370585dfa0247,RUNNING,955579,1,27,4,1,31390,0,32,10
1777359792.150277,0574ab7f6c0738143ee370585dfa0247,RUNNING,957584,1,27,4,1,31390,0,32,10
1777359794.156463,0574ab7f6c0738143ee370585dfa0247,RUNNING,959590,1,27,4,1,31390,0,32,10
1777359796.161928,0574ab7f6c0738143ee370585dfa0247,RUNNING,961596,1,27,4,1,31390,0,32,10
1777359798.167827,0574ab7f6c0738143ee370585dfa0247,RUNNING,963602,1,27,4,1,31390,0,32,10
1777359800.1725595,0574ab7f6c0738143ee370585dfa0247,RUNNING,965607,1,27,4,1,31390,0,32,10
1777359802.1781604,0574ab7f6c0738143ee370585dfa0247,RUNNING,967612,1,27,4,1,31390,0,32,10
1777359804.1831315,0574ab7f6c0738143ee370585dfa0247,RUNNING,969618,1,27,4,1,31390,0,32,10
1777359806.1891508,0574ab7f6c0738143ee370585dfa0247,RUNNING,971623,1,27,4,1,31390,0,32,10
1777359808.1933205,0574ab7f6c0738143ee370585dfa0247,RUNNING,973628,1,27,4,1,31390,0,32,10
1777359810.1993668,0574ab7f6c0738143ee370585dfa0247,RUNNING,975633,1,27,4,1,31390,0,32,10
1777359812.2040756,0574ab7f6c0738143ee370585dfa0247,CANCELLING,977638,1,27,5,0,31390,0,32,10
1777359814.2088761,0574ab7f6c0738143ee370585dfa0247,CANCELLING,979642,1,27,5,0,31390,0,32,10
1777359816.2137163,0574ab7f6c0738143ee370585dfa0247,CANCELED,979345,1,27,5,0,31390,0,32,10
